,Q ID,filename,match_filename,isUnique,original_basename_q,original_basename_m
1910,s3.videocitestest/GhmiBQWoT0Y-9ba30d949fae62dfc38da4dffe6563a3.webm,GhmiBQWoT0Y-9ba30d949fae62dfc38da4dffe6563a3.webm,GhmiBQWoT0Y-9ba30d949fae62dfc38da4dffe6563a3.webm,True,GhmiBQWoT0Y-9ba30d949fae62dfc38da4dffe6563a3.webm,GhmiBQWoT0Y-9ba30d949fae62dfc38da4dffe6563a3.webm
1911,s3.videocitestest/gHOKz_4h5S8-2cf2156b48ec3a6ccc26c2e6cbaa885a.mp4,gHOKz_4h5S8-2cf2156b48ec3a6ccc26c2e6cbaa885a.mp4,gHOKz_4h5S8-2cf2156b48ec3a6ccc26c2e6cbaa885a.mp4,True,gHOKz_4h5S8-2cf2156b48ec3a6ccc26c2e6cbaa885a.mp4,gHOKz_4h5S8-2cf2156b48ec3a6ccc26c2e6cbaa885a.mp4
1912,s3.videocitestest/gHp4ZSiX0gw-857b20dd1be02eeb0493fa2280904323.webm,gHp4ZSiX0gw-857b20dd1be02eeb0493fa2280904323.webm,gHp4ZSiX0gw-857b20dd1be02eeb0493fa2280904323.webm,True,gHp4ZSiX0gw-857b20dd1be02eeb0493fa2280904323.webm,gHp4ZSiX0gw-857b20dd1be02eeb0493fa2280904323.webm
1913,s3.videocitestest/GIJU8Q_c1fQ-ad8f86b8687f70061c7016b773905000.mp4,GIJU8Q_c1fQ-ad8f86b8687f70061c7016b773905000.mp4,07b8c17826114821a502972aef7dd0ba.mp4,False,GIJU8Q_c1fQ-ad8f86b8687f70061c7016b773905000.mp4,GIJU8Q_c1fQ-ad8f86b8687f70061c7016b773905000.mp4
1914,s3.videocitestest/g-IzqjYl3fA-42b4f273379ffd5372e165924933fb46.webm,g-IzqjYl3fA-42b4f273379ffd5372e165924933fb46.webm,g-IzqjYl3fA-42b4f273379ffd5372e165924933fb46.webm,True,g-IzqjYl3fA-42b4f273379ffd5372e165924933fb46.webm,g-IzqjYl3fA-42b4f273379ffd5372e165924933fb46.webm
1915,s3.videocitestest/GKUa6sPvcgo-1603d3e1e6c866967ecb9f6a0ea75d5e.webm,GKUa6sPvcgo-1603d3e1e6c866967ecb9f6a0ea75d5e.webm,19a8331304ab4606ae651ae0bc8b15de.webm,False,GKUa6sPvcgo-1603d3e1e6c866967ecb9f6a0ea75d5e.webm,GKUa6sPvcgo-1603d3e1e6c866967ecb9f6a0ea75d5e.webm
1916,s3.videocitestest/GL9BAsLhLfY-867b15730569d60d61081fa17e3ae863.mp4,GL9BAsLhLfY-867b15730569d60d61081fa17e3ae863.mp4,GL9BAsLhLfY-867b15730569d60d61081fa17e3ae863.mp4,True,GL9BAsLhLfY-867b15730569d60d61081fa17e3ae863.mp4,GL9BAsLhLfY-867b15730569d60d61081fa17e3ae863.mp4
1918,s3.videocitestest/gN472k0oHFg-5cf5e169175d1bb4947ff0fd60d6f370.mp4,gN472k0oHFg-5cf5e169175d1bb4947ff0fd60d6f370.mp4,gN472k0oHFg-5cf5e169175d1bb4947ff0fd60d6f370.mp4,True,gN472k0oHFg-5cf5e169175d1bb4947ff0fd60d6f370.mp4,gN472k0oHFg-5cf5e169175d1bb4947ff0fd60d6f370.mp4
1921,s3.videocitestest/goQ997A-2Rg-3868cc0461d95b09288d921b22610192.mp4,goQ997A-2Rg-3868cc0461d95b09288d921b22610192.mp4,goQ997A-2Rg-3868cc0461d95b09288d921b22610192.mp4,True,goQ997A-2Rg-3868cc0461d95b09288d921b22610192.mp4,goQ997A-2Rg-3868cc0461d95b09288d921b22610192.mp4
1922,s3.videocitestest/gos1y5l9Pg0-d2f83335d34170054f7a1123314bc334.mp4,gos1y5l9Pg0-d2f83335d34170054f7a1123314bc334.mp4,gos1y5l9Pg0-d2f83335d34170054f7a1123314bc334.mp4,True,gos1y5l9Pg0-d2f83335d34170054f7a1123314bc334.mp4,gos1y5l9Pg0-d2f83335d34170054f7a1123314bc334.mp4
1924,s3.videocitestest/gqX0f7c4Qcw-ef4cc9354f3b0e4aec04a78bdc5f5416.webm,gqX0f7c4Qcw-ef4cc9354f3b0e4aec04a78bdc5f5416.webm,a9a6c38d7ae64bafb7bd99e9238fe2cf.webm,False,gqX0f7c4Qcw-ef4cc9354f3b0e4aec04a78bdc5f5416.webm,gqX0f7c4Qcw-ef4cc9354f3b0e4aec04a78bdc5f5416.webm
1927,s3.videocitestest/gTqdmhzrC9A-69b8c923a1d9c7954c126b56ea76db14.mp4,gTqdmhzrC9A-69b8c923a1d9c7954c126b56ea76db14.mp4,gTqdmhzrC9A-69b8c923a1d9c7954c126b56ea76db14.mp4,True,gTqdmhzrC9A-69b8c923a1d9c7954c126b56ea76db14.mp4,gTqdmhzrC9A-69b8c923a1d9c7954c126b56ea76db14.mp4
1929,s3.videocitestest/GvuFbXDjdDA-919edd515c7934474d3309e5c61e69e2.mp4,GvuFbXDjdDA-919edd515c7934474d3309e5c61e69e2.mp4,GvuFbXDjdDA-919edd515c7934474d3309e5c61e69e2.mp4,True,GvuFbXDjdDA-919edd515c7934474d3309e5c61e69e2.mp4,GvuFbXDjdDA-919edd515c7934474d3309e5c61e69e2.mp4
1931,s3.videocitestest/GWExHybVuXE-230a936fed2edc73b1076ddf492a74cb.mp4,GWExHybVuXE-230a936fed2edc73b1076ddf492a74cb.mp4,GWExHybVuXE-230a936fed2edc73b1076ddf492a74cb.mp4,True,GWExHybVuXE-230a936fed2edc73b1076ddf492a74cb.mp4,GWExHybVuXE-230a936fed2edc73b1076ddf492a74cb.mp4
1933,s3.videocitestest/GWVHCj7C1Wo-8cc98d21fbdb449dead84bbc9855e3a6.mp4,GWVHCj7C1Wo-8cc98d21fbdb449dead84bbc9855e3a6.mp4,GWVHCj7C1Wo-8cc98d21fbdb449dead84bbc9855e3a6.mp4,True,GWVHCj7C1Wo-8cc98d21fbdb449dead84bbc9855e3a6.mp4,GWVHCj7C1Wo-8cc98d21fbdb449dead84bbc9855e3a6.mp4
1934,s3.videocitestest/Gxb97nMrLHM-562225efb0537cfe01b73c9737116784.mp4,Gxb97nMrLHM-562225efb0537cfe01b73c9737116784.mp4,Gxb97nMrLHM-562225efb0537cfe01b73c9737116784.mp4,True,Gxb97nMrLHM-562225efb0537cfe01b73c9737116784.mp4,Gxb97nMrLHM-562225efb0537cfe01b73c9737116784.mp4
1935,s3.videocitestest/GyaFEZujpbY-e2e5d448e968fd988bf891592ef744af.mp4,GyaFEZujpbY-e2e5d448e968fd988bf891592ef744af.mp4,9e439b22917146b4a01ccdbde2c1dddb.webm,False,GyaFEZujpbY-e2e5d448e968fd988bf891592ef744af.mp4,GyaFEZujpbY-e2e5d448e968fd988bf891592ef744af.mp4
1936,s3.videocitestest/gyXrAtvQPJM-c252202ad16c69f3925c992c0cb38c42.mp4,gyXrAtvQPJM-c252202ad16c69f3925c992c0cb38c42.mp4,gyXrAtvQPJM-c252202ad16c69f3925c992c0cb38c42.mp4,True,gyXrAtvQPJM-c252202ad16c69f3925c992c0cb38c42.mp4,gyXrAtvQPJM-c252202ad16c69f3925c992c0cb38c42.mp4
1938,s3.videocitestest/gZMrEN8qmcM-ee9c854c2fd03a536b2030c7bc1f7251.mp4,gZMrEN8qmcM-ee9c854c2fd03a536b2030c7bc1f7251.mp4,gZMrEN8qmcM-ee9c854c2fd03a536b2030c7bc1f7251.mp4,True,gZMrEN8qmcM-ee9c854c2fd03a536b2030c7bc1f7251.mp4,gZMrEN8qmcM-ee9c854c2fd03a536b2030c7bc1f7251.mp4
1943,s3.videocitestest/H6q_C70KwpM-67595e0d7be55383e30bf0f4418dc9b3.mp4,H6q_C70KwpM-67595e0d7be55383e30bf0f4418dc9b3.mp4,H6q_C70KwpM-67595e0d7be55383e30bf0f4418dc9b3.mp4,True,H6q_C70KwpM-67595e0d7be55383e30bf0f4418dc9b3.mp4,H6q_C70KwpM-67595e0d7be55383e30bf0f4418dc9b3.mp4
1944,s3.videocitestest/h7jPCgyLA10-7c86bb643a328c155b86d83c25c2d009.mp4,h7jPCgyLA10-7c86bb643a328c155b86d83c25c2d009.mp4,h7jPCgyLA10-7c86bb643a328c155b86d83c25c2d009.mp4,True,h7jPCgyLA10-7c86bb643a328c155b86d83c25c2d009.mp4,h7jPCgyLA10-7c86bb643a328c155b86d83c25c2d009.mp4
1948,s3.videocitestest/hD-xVYzQ-8c-4c8a9260c242a63fc3589a9a9f97fc8b.mp4,hD-xVYzQ-8c-4c8a9260c242a63fc3589a9a9f97fc8b.mp4,30a5c813ef6b4e50b3ba65c246c09511.mp4,False,hD-xVYzQ-8c-4c8a9260c242a63fc3589a9a9f97fc8b.mp4,hD-xVYzQ-8c-4c8a9260c242a63fc3589a9a9f97fc8b.mp4
1950,s3.videocitestest/HGHgnvILnZI-922d330e54db7110ffe5016b7301d915.mp4,HGHgnvILnZI-922d330e54db7110ffe5016b7301d915.mp4,HGHgnvILnZI-922d330e54db7110ffe5016b7301d915.mp4,True,HGHgnvILnZI-922d330e54db7110ffe5016b7301d915.mp4,HGHgnvILnZI-922d330e54db7110ffe5016b7301d915.mp4
1953,s3.videocitestest/HjkFDUihJrI-05207d593e5ea7573bf55e86aa5bfcf5.mp4,HjkFDUihJrI-05207d593e5ea7573bf55e86aa5bfcf5.mp4,HjkFDUihJrI-05207d593e5ea7573bf55e86aa5bfcf5.mp4,True,HjkFDUihJrI-05207d593e5ea7573bf55e86aa5bfcf5.mp4,HjkFDUihJrI-05207d593e5ea7573bf55e86aa5bfcf5.mp4
1956,s3.videocitestest/hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c.mp4,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c.mp4,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c.mp4,True,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c.mp4,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c.mp4
1957,s3.videocitestest/hpKj53L67j0-0bc9136a88f7d0edb57c522c57296dcf.mp4,hpKj53L67j0-0bc9136a88f7d0edb57c522c57296dcf.mp4,hpKj53L67j0-0bc9136a88f7d0edb57c522c57296dcf.mp4,True,hpKj53L67j0-0bc9136a88f7d0edb57c522c57296dcf.mp4,hpKj53L67j0-0bc9136a88f7d0edb57c522c57296dcf.mp4
1961,s3.videocitestest/hWjAAMoC3u8-054448970c8b6ea05677e7084c994b5a.mp4,hWjAAMoC3u8-054448970c8b6ea05677e7084c994b5a.mp4,hWjAAMoC3u8-054448970c8b6ea05677e7084c994b5a.mp4,True,hWjAAMoC3u8-054448970c8b6ea05677e7084c994b5a.mp4,hWjAAMoC3u8-054448970c8b6ea05677e7084c994b5a.mp4
1962,s3.videocitestest/Hwx8FQ-tfdk-777d2058d2825bdc7f8de46d3c712d83.mp4,Hwx8FQ-tfdk-777d2058d2825bdc7f8de46d3c712d83.mp4,Hwx8FQ-tfdk-777d2058d2825bdc7f8de46d3c712d83.mp4,True,Hwx8FQ-tfdk-777d2058d2825bdc7f8de46d3c712d83.mp4,Hwx8FQ-tfdk-777d2058d2825bdc7f8de46d3c712d83.mp4
1963,s3.videocitestest/HXiEnha7YTE-2cc3b6719b923c30cd29c83d27cd4300.mp4,HXiEnha7YTE-2cc3b6719b923c30cd29c83d27cd4300.mp4,HXiEnha7YTE-2cc3b6719b923c30cd29c83d27cd4300.mp4,True,HXiEnha7YTE-2cc3b6719b923c30cd29c83d27cd4300.mp4,HXiEnha7YTE-2cc3b6719b923c30cd29c83d27cd4300.mp4
1965,s3.videocitestest/hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3.mp4,hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3.mp4,hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3.mp4,True,hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3.mp4,hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3.mp4
1967,s3.videocitestest/i0XffHb8kz8-a014ab8d9266fd831a77de905f6b9342.mp4,i0XffHb8kz8-a014ab8d9266fd831a77de905f6b9342.mp4,i0XffHb8kz8-a014ab8d9266fd831a77de905f6b9342.mp4,True,i0XffHb8kz8-a014ab8d9266fd831a77de905f6b9342.mp4,i0XffHb8kz8-a014ab8d9266fd831a77de905f6b9342.mp4
1971,s3.videocitestest/iarTmYN_cFw-cbec9d312f1eda1d3305c0f48de927ad.mp4,iarTmYN_cFw-cbec9d312f1eda1d3305c0f48de927ad.mp4,iarTmYN_cFw-cbec9d312f1eda1d3305c0f48de927ad.mp4,True,iarTmYN_cFw-cbec9d312f1eda1d3305c0f48de927ad.mp4,iarTmYN_cFw-cbec9d312f1eda1d3305c0f48de927ad.mp4
1973,s3.videocitestest/IbdDag-fkuY-616caa6475d979e6e70898659b92ddf2.webm,IbdDag-fkuY-616caa6475d979e6e70898659b92ddf2.webm,50b360289d6849eba54758c4021d70fa.mp4,False,IbdDag-fkuY-616caa6475d979e6e70898659b92ddf2.webm,KuP_w1C40P4-e5aa132e868a42961112929233acef91.mp4
1974,s3.videocitestest/IBOBWAB7XVw-82c59387d2986b00ac2f4327e8a9f288.mp4,IBOBWAB7XVw-82c59387d2986b00ac2f4327e8a9f288.mp4,IBOBWAB7XVw-82c59387d2986b00ac2f4327e8a9f288.mp4,True,IBOBWAB7XVw-82c59387d2986b00ac2f4327e8a9f288.mp4,IBOBWAB7XVw-82c59387d2986b00ac2f4327e8a9f288.mp4
1977,s3.videocitestest/IEotp7wU644-b6728b3d86c403bc5ae1d1b0fa3436e9.mp4,IEotp7wU644-b6728b3d86c403bc5ae1d1b0fa3436e9.mp4,IEotp7wU644-b6728b3d86c403bc5ae1d1b0fa3436e9.mp4,True,IEotp7wU644-b6728b3d86c403bc5ae1d1b0fa3436e9.mp4,IEotp7wU644-b6728b3d86c403bc5ae1d1b0fa3436e9.mp4
1978,s3.videocitestest/iFxpLVkTdJA-9568acaa3a92f975604e69a9d94c6e28.mp4,iFxpLVkTdJA-9568acaa3a92f975604e69a9d94c6e28.mp4,iFxpLVkTdJA-9568acaa3a92f975604e69a9d94c6e28.mp4,True,iFxpLVkTdJA-9568acaa3a92f975604e69a9d94c6e28.mp4,iFxpLVkTdJA-9568acaa3a92f975604e69a9d94c6e28.mp4
1981,s3.videocitestest/IgyjoEgMuPA-784bc730ced19fb7d4b54284b6a6d747.mp4,IgyjoEgMuPA-784bc730ced19fb7d4b54284b6a6d747.mp4,IgyjoEgMuPA-784bc730ced19fb7d4b54284b6a6d747.mp4,True,IgyjoEgMuPA-784bc730ced19fb7d4b54284b6a6d747.mp4,IgyjoEgMuPA-784bc730ced19fb7d4b54284b6a6d747.mp4
1982,s3.videocitestest/iJArEUMo-X8-bf179b6c6a6fb43d1c6509921f0a451d.mp4,iJArEUMo-X8-bf179b6c6a6fb43d1c6509921f0a451d.mp4,iJArEUMo-X8-bf179b6c6a6fb43d1c6509921f0a451d.mp4,True,iJArEUMo-X8-bf179b6c6a6fb43d1c6509921f0a451d.mp4,iJArEUMo-X8-bf179b6c6a6fb43d1c6509921f0a451d.mp4
1986,s3.videocitestest/iNvmwxkoJUU-01adc1bd901b62c1c7072cd37fb5fc59.mp4,iNvmwxkoJUU-01adc1bd901b62c1c7072cd37fb5fc59.mp4,iNvmwxkoJUU-01adc1bd901b62c1c7072cd37fb5fc59.mp4,True,iNvmwxkoJUU-01adc1bd901b62c1c7072cd37fb5fc59.mp4,iNvmwxkoJUU-01adc1bd901b62c1c7072cd37fb5fc59.mp4
1987,s3.videocitestest/iOM3VDfgvMs-7387723c778db59e2cb76a2c5c8f38dc.mp4,iOM3VDfgvMs-7387723c778db59e2cb76a2c5c8f38dc.mp4,iOM3VDfgvMs-7387723c778db59e2cb76a2c5c8f38dc.mp4,True,iOM3VDfgvMs-7387723c778db59e2cb76a2c5c8f38dc.mp4,iOM3VDfgvMs-7387723c778db59e2cb76a2c5c8f38dc.mp4
1991,s3.videocitestest/ISsMe_ZV7Gs-4d3a58617039b0b8c1b32d26fb61e8c3.mp4,ISsMe_ZV7Gs-4d3a58617039b0b8c1b32d26fb61e8c3.mp4,c5aea3cbfa804c1a81dbf5eae46ca6ab.webm,False,ISsMe_ZV7Gs-4d3a58617039b0b8c1b32d26fb61e8c3.mp4,ISsMe_ZV7Gs-4d3a58617039b0b8c1b32d26fb61e8c3.mp4
1993,s3.videocitestest/iye4bSndITU-3a7bc4f248f298f5cccbd522c5728362.mp4,iye4bSndITU-3a7bc4f248f298f5cccbd522c5728362.mp4,iye4bSndITU-3a7bc4f248f298f5cccbd522c5728362.mp4,True,iye4bSndITU-3a7bc4f248f298f5cccbd522c5728362.mp4,iye4bSndITU-3a7bc4f248f298f5cccbd522c5728362.mp4
1994,s3.videocitestest/iZAGMHLJ2U8-0a2d3652c2e8132baf9593de3cfae8b1.mp4,iZAGMHLJ2U8-0a2d3652c2e8132baf9593de3cfae8b1.mp4,4f2e649a519b417e8b0b3c5934ef6949.ogv,False,iZAGMHLJ2U8-0a2d3652c2e8132baf9593de3cfae8b1.mp4,iZAGMHLJ2U8-0a2d3652c2e8132baf9593de3cfae8b1.mp4
1996,s3.videocitestest/J1TjxYW5KGk-ca58667fe322a513f52d803c5ec4aad9.mp4,J1TjxYW5KGk-ca58667fe322a513f52d803c5ec4aad9.mp4,J1TjxYW5KGk-ca58667fe322a513f52d803c5ec4aad9.mp4,True,J1TjxYW5KGk-ca58667fe322a513f52d803c5ec4aad9.mp4,J1TjxYW5KGk-ca58667fe322a513f52d803c5ec4aad9.mp4
1997,s3.videocitestest/j2BgyavFvss-7dfaec88cfe899afba8474d397567e00.webm,j2BgyavFvss-7dfaec88cfe899afba8474d397567e00.webm,j2BgyavFvss-7dfaec88cfe899afba8474d397567e00.webm,True,j2BgyavFvss-7dfaec88cfe899afba8474d397567e00.webm,j2BgyavFvss-7dfaec88cfe899afba8474d397567e00.webm
2000,s3.videocitestest/jaRuDP6txBQ-b686ba80eae215094f4dd5849c07f265.mp4,jaRuDP6txBQ-b686ba80eae215094f4dd5849c07f265.mp4,jaRuDP6txBQ-b686ba80eae215094f4dd5849c07f265.mp4,True,jaRuDP6txBQ-b686ba80eae215094f4dd5849c07f265.mp4,jaRuDP6txBQ-b686ba80eae215094f4dd5849c07f265.mp4
2001,s3.videocitestest/jd-eOYV5TxA-f502db6d2295f23571d71295960db994.mp4,jd-eOYV5TxA-f502db6d2295f23571d71295960db994.mp4,jd-eOYV5TxA-f502db6d2295f23571d71295960db994.mp4,True,jd-eOYV5TxA-f502db6d2295f23571d71295960db994.mp4,jd-eOYV5TxA-f502db6d2295f23571d71295960db994.mp4
2002,s3.videocitestest/JdUdGSHbfl8-5f990d9a138f62056e554fd15ae55138.mp4,JdUdGSHbfl8-5f990d9a138f62056e554fd15ae55138.mp4,JdUdGSHbfl8-5f990d9a138f62056e554fd15ae55138.mp4,True,JdUdGSHbfl8-5f990d9a138f62056e554fd15ae55138.mp4,JdUdGSHbfl8-5f990d9a138f62056e554fd15ae55138.mp4
2003,s3.videocitestest/JdUkla49suI-8b23dd7d932fd18badd0964bcf39c99d.mp4,JdUkla49suI-8b23dd7d932fd18badd0964bcf39c99d.mp4,JdUkla49suI-8b23dd7d932fd18badd0964bcf39c99d.mp4,True,JdUkla49suI-8b23dd7d932fd18badd0964bcf39c99d.mp4,JdUkla49suI-8b23dd7d932fd18badd0964bcf39c99d.mp4
2007,s3.videocitestest/jH8KXGEW7kw-51d848ea68eb3877c963e38908c0093e.mp4,jH8KXGEW7kw-51d848ea68eb3877c963e38908c0093e.mp4,jH8KXGEW7kw-51d848ea68eb3877c963e38908c0093e.mp4,True,jH8KXGEW7kw-51d848ea68eb3877c963e38908c0093e.mp4,jH8KXGEW7kw-51d848ea68eb3877c963e38908c0093e.mp4
2008,s3.videocitestest/jHfARC6ofvE-48627d606235ce97b6eccb8f18648a21.mp4,jHfARC6ofvE-48627d606235ce97b6eccb8f18648a21.mp4,c1847af4cf7d4f32807e8ee3a14069d1.mp4,False,jHfARC6ofvE-48627d606235ce97b6eccb8f18648a21.mp4,jHfARC6ofvE-48627d606235ce97b6eccb8f18648a21.mp4
2009,s3.videocitestest/JHNrXuMp7_8-65bc736faaf4de679db6f2ee3b4aca1d.mp4,JHNrXuMp7_8-65bc736faaf4de679db6f2ee3b4aca1d.mp4,JHNrXuMp7_8-65bc736faaf4de679db6f2ee3b4aca1d.mp4,True,JHNrXuMp7_8-65bc736faaf4de679db6f2ee3b4aca1d.mp4,JHNrXuMp7_8-65bc736faaf4de679db6f2ee3b4aca1d.mp4
2012,s3.videocitestest/Jn-K0JVVnHY-b0cddbfec1a38cc8de863ea986e1dcbe.mp4,Jn-K0JVVnHY-b0cddbfec1a38cc8de863ea986e1dcbe.mp4,Jn-K0JVVnHY-b0cddbfec1a38cc8de863ea986e1dcbe.mp4,True,Jn-K0JVVnHY-b0cddbfec1a38cc8de863ea986e1dcbe.mp4,Jn-K0JVVnHY-b0cddbfec1a38cc8de863ea986e1dcbe.mp4
2014,s3.videocitestest/jO6ZXTWX-PA-489942194feef43d0c998f13255ecc32.mp4,jO6ZXTWX-PA-489942194feef43d0c998f13255ecc32.mp4,jO6ZXTWX-PA-489942194feef43d0c998f13255ecc32.mp4,True,jO6ZXTWX-PA-489942194feef43d0c998f13255ecc32.mp4,jO6ZXTWX-PA-489942194feef43d0c998f13255ecc32.mp4
2016,s3.videocitestest/JOKInr7_ubQ-3124573beb5680c66bfd0a4bb6f21aab.mp4,JOKInr7_ubQ-3124573beb5680c66bfd0a4bb6f21aab.mp4,JOKInr7_ubQ-3124573beb5680c66bfd0a4bb6f21aab.mp4,True,JOKInr7_ubQ-3124573beb5680c66bfd0a4bb6f21aab.mp4,JOKInr7_ubQ-3124573beb5680c66bfd0a4bb6f21aab.mp4
2017,s3.videocitestest/JoxsB8x2mSc-f72ea72ee9bf3e8787d9a6498f8ef180.mp4,JoxsB8x2mSc-f72ea72ee9bf3e8787d9a6498f8ef180.mp4,332063cb344241cd85882dbcde77b309.mp4,False,JoxsB8x2mSc-f72ea72ee9bf3e8787d9a6498f8ef180.mp4,JoxsB8x2mSc-f72ea72ee9bf3e8787d9a6498f8ef180.mp4
2019,s3.videocitestest/jr6oGoqDEfI-8842ae65a03a5bdb8c23e78509adb4b1.mp4,jr6oGoqDEfI-8842ae65a03a5bdb8c23e78509adb4b1.mp4,1804b9440b184d89bf98ae1c6b90c1ee.webm,False,jr6oGoqDEfI-8842ae65a03a5bdb8c23e78509adb4b1.mp4,jr6oGoqDEfI-8842ae65a03a5bdb8c23e78509adb4b1.mp4
2020,s3.videocitestest/JrBjbP9TFV0-a9a6bbb0dcd6a09181e218f7517750ed.mp4,JrBjbP9TFV0-a9a6bbb0dcd6a09181e218f7517750ed.mp4,JrBjbP9TFV0-a9a6bbb0dcd6a09181e218f7517750ed.mp4,True,JrBjbP9TFV0-a9a6bbb0dcd6a09181e218f7517750ed.mp4,JrBjbP9TFV0-a9a6bbb0dcd6a09181e218f7517750ed.mp4
2021,s3.videocitestest/jU1MgcbSpwA-6a91a8bcbb42936aa2585d0f893fe0a3.mp4,jU1MgcbSpwA-6a91a8bcbb42936aa2585d0f893fe0a3.mp4,jU1MgcbSpwA-6a91a8bcbb42936aa2585d0f893fe0a3.mp4,True,jU1MgcbSpwA-6a91a8bcbb42936aa2585d0f893fe0a3.mp4,jU1MgcbSpwA-6a91a8bcbb42936aa2585d0f893fe0a3.mp4
2022,s3.videocitestest/jU3s1bjij_4-bc6ae4a7e2ec600f54bd31830aa0fee1.mp4,jU3s1bjij_4-bc6ae4a7e2ec600f54bd31830aa0fee1.mp4,4eb1f78e80f1476f84e08a05fa62413d.mp4,False,jU3s1bjij_4-bc6ae4a7e2ec600f54bd31830aa0fee1.mp4,jU3s1bjij_4-bc6ae4a7e2ec600f54bd31830aa0fee1.mp4
2025,s3.videocitestest/JVvevtwAaxw-c9a28140f88c05386eb383c9aad5b445.mp4,JVvevtwAaxw-c9a28140f88c05386eb383c9aad5b445.mp4,JVvevtwAaxw-c9a28140f88c05386eb383c9aad5b445.mp4,True,JVvevtwAaxw-c9a28140f88c05386eb383c9aad5b445.mp4,JVvevtwAaxw-c9a28140f88c05386eb383c9aad5b445.mp4
2034,s3.videocitestest/kabNdo05sNw-0898375837dac959ab9c943a53b1f41e.mp4,kabNdo05sNw-0898375837dac959ab9c943a53b1f41e.mp4,72dc3f2c39fb40929b3d752a89343962.webm,False,kabNdo05sNw-0898375837dac959ab9c943a53b1f41e.mp4,kabNdo05sNw-0898375837dac959ab9c943a53b1f41e.mp4
2036,s3.videocitestest/KD-zqWSnLHg-b59c0c64a8cb8a1dc1ebd5452767bdd8.mp4,KD-zqWSnLHg-b59c0c64a8cb8a1dc1ebd5452767bdd8.mp4,KD-zqWSnLHg-b59c0c64a8cb8a1dc1ebd5452767bdd8.mp4,True,KD-zqWSnLHg-b59c0c64a8cb8a1dc1ebd5452767bdd8.mp4,KD-zqWSnLHg-b59c0c64a8cb8a1dc1ebd5452767bdd8.mp4
2037,s3.videocitestest/kEyjVajfo_U-3945a414d1494e5d6de0bb5850fd90f7.mp4,kEyjVajfo_U-3945a414d1494e5d6de0bb5850fd90f7.mp4,kEyjVajfo_U-3945a414d1494e5d6de0bb5850fd90f7.mp4,True,kEyjVajfo_U-3945a414d1494e5d6de0bb5850fd90f7.mp4,kEyjVajfo_U-3945a414d1494e5d6de0bb5850fd90f7.mp4
2040,s3.videocitestest/Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a.mp4,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a.mp4,49d9ddb1b5f044cc9e43ec5ae968d83a.mp4,False,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a.mp4,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a.mp4
2042,s3.videocitestest/Kj2ifW8UjqQ-b93d0775c112a09d7b7678bc89c7a350.mp4,Kj2ifW8UjqQ-b93d0775c112a09d7b7678bc89c7a350.mp4,a2162ff0e2ab4bca9b358e9a31bb6154.mp4,False,Kj2ifW8UjqQ-b93d0775c112a09d7b7678bc89c7a350.mp4,Kj2ifW8UjqQ-b93d0775c112a09d7b7678bc89c7a350.mp4
2044,s3.videocitestest/kknllh-5nTo-cb32934e389ee68195140f074305f177.mp4,kknllh-5nTo-cb32934e389ee68195140f074305f177.mp4,kknllh-5nTo-cb32934e389ee68195140f074305f177.mp4,True,kknllh-5nTo-cb32934e389ee68195140f074305f177.mp4,kknllh-5nTo-cb32934e389ee68195140f074305f177.mp4
2045,s3.videocitestest/km0hDl-1Y2w-ddb3985669df23b59ba8a834274419f0.mp4,km0hDl-1Y2w-ddb3985669df23b59ba8a834274419f0.mp4,km0hDl-1Y2w-ddb3985669df23b59ba8a834274419f0.mp4,True,km0hDl-1Y2w-ddb3985669df23b59ba8a834274419f0.mp4,km0hDl-1Y2w-ddb3985669df23b59ba8a834274419f0.mp4
2047,s3.videocitestest/kMXhXhtceLk-9cadd17fc719405d34ad8d20da25d3fe.mp4,kMXhXhtceLk-9cadd17fc719405d34ad8d20da25d3fe.mp4,kMXhXhtceLk-9cadd17fc719405d34ad8d20da25d3fe.mp4,True,kMXhXhtceLk-9cadd17fc719405d34ad8d20da25d3fe.mp4,kMXhXhtceLk-9cadd17fc719405d34ad8d20da25d3fe.mp4
