,filename,cluster,original_basename_q,original_basename_m,isUnique
1807,7hJTQNvFZq4-d825d5c07c00371f4d89d4df82aed1e5,1473,7hJTQNvFZq4-d825d5c07c00371f4d89d4df82aed1e5,7hJTQNvFZq4-d825d5c07c00371f4d89d4df82aed1e5,True
1808,VL5hWpEa-ZM-79d9c9eafac6fa5a98ede1fe65aac8af,1474,VL5hWpEa-ZM-79d9c9eafac6fa5a98ede1fe65aac8af,VL5hWpEa-ZM-79d9c9eafac6fa5a98ede1fe65aac8af,True
1810,QA3KRnwpPRc-918d81e74e44013f26b1d3df75d8bcc5,1121,QA3KRnwpPRc-918d81e74e44013f26b1d3df75d8bcc5,QA3KRnwpPRc-918d81e74e44013f26b1d3df75d8bcc5,True
1811,EjIq9RVVhpk-9550a4ab38bb57b67621800486c4abcd,1441,EjIq9RVVhpk-9550a4ab38bb57b67621800486c4abcd,EjIq9RVVhpk-9550a4ab38bb57b67621800486c4abcd,True
1813,d7e7884e50424a22bd4ebf01dc0013ed,1477,RMHoPc26o9g-bb81d5bbf65e1debf7589eb793c01d18,RMHoPc26o9g-bb81d5bbf65e1debf7589eb793c01d18,False
1814,77302f3796f74414804b6bfbd9127462,1478,uBpM9JOItVs-59013a0702ada77d8f84c5e4cb68badb,uBpM9JOItVs-59013a0702ada77d8f84c5e4cb68badb,False
1816,cf0cbedc1b314dd689525c61503babb4,737,6yJuyFN4Ihg-90dfe7b732a24ef61fd52c5eae95162e,6yJuyFN4Ihg-90dfe7b732a24ef61fd52c5eae95162e,False
1818,7a16001e950844a69352e212d8e92503,1273,_IeeP6GgqAA-6d13b4ca9335abe139f9041d41ee24a3,_IeeP6GgqAA-6d13b4ca9335abe139f9041d41ee24a3,False
1819,c8d041a44b7f46feb6d267576fb3f927,1481,4742Ey-rhnY-311538fbc93932d643ff697e6f36b7e6,4742Ey-rhnY-311538fbc93932d643ff697e6f36b7e6,False
1821,b4cb08c790304921896819ded43414c1,1483,NdfTdJw6ShQ-b61ab32e2e483a8c5a4bf44d29f38a73,NdfTdJw6ShQ-b61ab32e2e483a8c5a4bf44d29f38a73,False
1822,XHmMM-EUsNA-f1227951ad5f8e2b4f57c1f2ad7f9045,202,XHmMM-EUsNA-f1227951ad5f8e2b4f57c1f2ad7f9045,XHmMM-EUsNA-f1227951ad5f8e2b4f57c1f2ad7f9045,True
1824,90ebbd205bff4910b6fb0dd4d2f93ff2,1485,jd-eOYV5TxA-f502db6d2295f23571d71295960db994,jd-eOYV5TxA-f502db6d2295f23571d71295960db994,False
1825,7157713dfa9e45ea8e5a02d7eedc9bc8,209,0P5vhdiu97A-a5567332a3237fdd6aca448537dd109c,0P5vhdiu97A-a5567332a3237fdd6aca448537dd109c,False
1826,kEyjVajfo_U-3945a414d1494e5d6de0bb5850fd90f7,1486,kEyjVajfo_U-3945a414d1494e5d6de0bb5850fd90f7,kEyjVajfo_U-3945a414d1494e5d6de0bb5850fd90f7,True
1828,U0jytcVyiXY-265790baf0f82c58ac338c45b2dedb16,936,U0jytcVyiXY-265790baf0f82c58ac338c45b2dedb16,U0jytcVyiXY-265790baf0f82c58ac338c45b2dedb16,True
1830,JrBjbP9TFV0-a9a6bbb0dcd6a09181e218f7517750ed,1489,JrBjbP9TFV0-a9a6bbb0dcd6a09181e218f7517750ed,JrBjbP9TFV0-a9a6bbb0dcd6a09181e218f7517750ed,True
1831,37e68d4caae845fe94a4f7bf9b65d71a,1490,gUh_GeEgXpI-a5d68b94975961b05244868e5e325d20,gUh_GeEgXpI-a5d68b94975961b05244868e5e325d20,False
1833,c2d1c6ad89e140c7b685557f08c2d742,1491,SJUdhJHtT6Q-ba048802fbf47e53ba475cd8ae5eb011,SJUdhJHtT6Q-ba048802fbf47e53ba475cd8ae5eb011,False
1834,37dd4764112449d2ae9a943fd7e38f72,1492,bBXrAl_Bebg-b30ab8cc7ccfc3fac664aea957cc14dd,bBXrAl_Bebg-b30ab8cc7ccfc3fac664aea957cc14dd,False
1836,QVlRo0cJArc-3802758dfab83c95a37551acc3250e69,1103,QVlRo0cJArc-3802758dfab83c95a37551acc3250e69,QVlRo0cJArc-3802758dfab83c95a37551acc3250e69,True
1837,c03bbeb99ad946eca6f178c52f42822a,928,0skcZddaa3Q-389610305899163cf6ddad122a54954e,0skcZddaa3Q-389610305899163cf6ddad122a54954e,False
1838,4f61b1cbf12f427db7e2a916b972efde,1494,lQRHXz_UD8E-32f8879f93b258d381051670cfd4a7cb,lQRHXz_UD8E-32f8879f93b258d381051670cfd4a7cb,False
1839,o60Wr69WTZ8-d7468d16169c3b4284f2978f137e373f,380,o60Wr69WTZ8-d7468d16169c3b4284f2978f137e373f,o60Wr69WTZ8-d7468d16169c3b4284f2978f137e373f,True
1840,575c9960b9ce49d796e2e4f5c443ce22,1495,SJUdhJHtT6Q-ba048802fbf47e53ba475cd8ae5eb011,SJUdhJHtT6Q-ba048802fbf47e53ba475cd8ae5eb011,False
1841,77ad1775cb2a44d18d63f3fc5730c541,779,zuFKJnfK_wI-2e8f143573a68267e2963f507c285ad8,zuFKJnfK_wI-2e8f143573a68267e2963f507c285ad8,False
1842,c1847af4cf7d4f32807e8ee3a14069d1,1496,jHfARC6ofvE-48627d606235ce97b6eccb8f18648a21,jHfARC6ofvE-48627d606235ce97b6eccb8f18648a21,False
1846,8d0daceb99e5473da7a5f1df06123b2e,942,E6B3Hwsd5mM-f743130db139c5722a3a610dccf88b7d,E6B3Hwsd5mM-f743130db139c5722a3a610dccf88b7d,False
1849,d469579a9c8c48cbba4c268c18ea362d,1502,cVrs5Qsnv1U-764e066c86851edb8bc63660ab1b5647,cVrs5Qsnv1U-764e066c86851edb8bc63660ab1b5647,False
1850,bf21df470e0f41969018e824398f665a,834,4LnjJW_P_oM-6f165c1faab10081ea8cd5e83d2e963e,4LnjJW_P_oM-6f165c1faab10081ea8cd5e83d2e963e,False
1853,977daead5ed8427d80f876a55b17496d,819,5O9mAuV217k-43007247e8a07168206c59b471770d3f,5O9mAuV217k-43007247e8a07168206c59b471770d3f,False
1856,1b048ab82afe4c7bacee866b9019fc8c,1506,titFWCzsDrc-db34f0cf34921a7730ac4033740b3730,titFWCzsDrc-db34f0cf34921a7730ac4033740b3730,False
1858,320e607d31f5402c8123f1b5fe654556,1507,Upk3lbMyx0M-45ef2fc091562d7d273530c03e4304c6,Upk3lbMyx0M-45ef2fc091562d7d273530c03e4304c6,False
1860,9b14545d8cc142af9213812b8a4d8b32,1110,ullnPRj8Cp0-133cdf55ae4ad7f5de5dc7ad2172ae12,ullnPRj8Cp0-133cdf55ae4ad7f5de5dc7ad2172ae12,False
1862,t--lkQRJXhY-a1ea528573e203ed08eaf15c28581ba0,1510,t--lkQRJXhY-a1ea528573e203ed08eaf15c28581ba0,t--lkQRJXhY-a1ea528573e203ed08eaf15c28581ba0,True
1863,5c550d6c95f643898bcf318f489af90f,1511,gHp4ZSiX0gw-857b20dd1be02eeb0493fa2280904323,gHp4ZSiX0gw-857b20dd1be02eeb0493fa2280904323,False
1866,Tadn0HfkB98-f2243504564f3c1aff652c03882e80a5,446,Tadn0HfkB98-f2243504564f3c1aff652c03882e80a5,Tadn0HfkB98-f2243504564f3c1aff652c03882e80a5,True
1867,qGCz-jTygWQ-6c41dd8833096dfabfea0da4be096f82,105,qGCz-jTygWQ-6c41dd8833096dfabfea0da4be096f82,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,True
1869,65e9459062e042bf806c099b502e3154,1021,bfSQtUGCR8k-1ae6897168dd126a294d4a78397111bd,bfSQtUGCR8k-1ae6897168dd126a294d4a78397111bd,False
1870,gyXrAtvQPJM-c252202ad16c69f3925c992c0cb38c42,1515,gyXrAtvQPJM-c252202ad16c69f3925c992c0cb38c42,gyXrAtvQPJM-c252202ad16c69f3925c992c0cb38c42,True
1873,83eeda0e856944b197374955c43aa693,1518,joP7dtFggMY-f44dd8a34b3669a2be2453132c4d02e2,joP7dtFggMY-f44dd8a34b3669a2be2453132c4d02e2,False
1874,7No_PGUghTQ-1e620148a35f69f0cd6f9425247485ec,725,7No_PGUghTQ-1e620148a35f69f0cd6f9425247485ec,7No_PGUghTQ-1e620148a35f69f0cd6f9425247485ec,True
1877,90db4d72de4044689b348e1825bf8ce7,1521,EItg_TVIPkM-4908445051be04cd06697c15086ddcf8,EItg_TVIPkM-4908445051be04cd06697c15086ddcf8,False
1881,oMIk_AXdMV4-28480ad690e153d077d05740f1d2a8c6,1525,oMIk_AXdMV4-28480ad690e153d077d05740f1d2a8c6,oMIk_AXdMV4-28480ad690e153d077d05740f1d2a8c6,True
1883,5247101f658846978186b1b4c83374b8,1527,8G48DCy66VM-7e59416fd74d85643fe9f32254df30c8,8G48DCy66VM-7e59416fd74d85643fe9f32254df30c8,False
1884,6cb5d6ee5aeb4134a09db6feeede8199,1528,u9jb44WSsi0-9bef8c965ba65f428472dda04a6dcf53,u9jb44WSsi0-9bef8c965ba65f428472dda04a6dcf53,False
1885,4a2385137e214ba2bff27b18d912a6b4,648,wul4c1lmgJg-49d3f5290bba4d90ea34dee22ab7b9f3,wul4c1lmgJg-49d3f5290bba4d90ea34dee22ab7b9f3,False
1886,53451aff05c04352bbf99183d77b0ea9,1529,XJOS2IQdoVo-6c2977820952b57f161930c5a8ba773d,XJOS2IQdoVo-6c2977820952b57f161930c5a8ba773d,False
1889,Hwx8FQ-tfdk-777d2058d2825bdc7f8de46d3c712d83,596,Hwx8FQ-tfdk-777d2058d2825bdc7f8de46d3c712d83,LDANhKGYz4Y-ec3c215c52feb38de267db6802cd35e0,True
1890,4742Ey-rhnY-311538fbc93932d643ff697e6f36b7e6,1481,4742Ey-rhnY-311538fbc93932d643ff697e6f36b7e6,4742Ey-rhnY-311538fbc93932d643ff697e6f36b7e6,True
1892,SCYHBEiOZ24-b4045faa79aa026b9d483635377cb95e,234,SCYHBEiOZ24-b4045faa79aa026b9d483635377cb95e,SCYHBEiOZ24-b4045faa79aa026b9d483635377cb95e,True
1894,62974afae3414e60bcdaf2d2aa11e67a,492,TnipjVf-gqA-0953772f6c5d43e7a3ee08b649a18aa9,rXhQjSA5jfU-36065d168365f361c457a8d1a134746a,False
1896,1fe16156c5df4cb0957af8cf92e1b441,1410,388YhYyB9j0-212602ef7381060d5ab0a099f6811a4d,388YhYyB9j0-212602ef7381060d5ab0a099f6811a4d,False
1897,5d14ba00501745a48a8d2c85787dbf77,1535,g5Dso77LuKc-5dcd6a3f2067264d032ec4a9de34d4e4,g5Dso77LuKc-5dcd6a3f2067264d032ec4a9de34d4e4,False
1898,KV__ybKKeGo-d6b3f620c3a82633177d23d53413f359,803,KV__ybKKeGo-d6b3f620c3a82633177d23d53413f359,KV__ybKKeGo-d6b3f620c3a82633177d23d53413f359,True
1899,7d3cd35ca6d14b0c81b7ea58242706f1,1536,gyXrAtvQPJM-c252202ad16c69f3925c992c0cb38c42,gyXrAtvQPJM-c252202ad16c69f3925c992c0cb38c42,False
1900,Lkgc2DpdRIQ-707c7c494b7172a2468be1eb9360c3d9,1044,Lkgc2DpdRIQ-707c7c494b7172a2468be1eb9360c3d9,Lkgc2DpdRIQ-707c7c494b7172a2468be1eb9360c3d9,True
1901,b7cb482b2f7240fc9c425bed04c67f6f,1537,t--lkQRJXhY-a1ea528573e203ed08eaf15c28581ba0,t--lkQRJXhY-a1ea528573e203ed08eaf15c28581ba0,False
1902,52d3a4c57db5404792a8f69cc52cc7fa,1538,RdeDDtkdt2s-f5c8f127a20a8b2b3e6ce1909aca2d63,RdeDDtkdt2s-f5c8f127a20a8b2b3e6ce1909aca2d63,False
1903,KuP_w1C40P4-e5aa132e868a42961112929233acef91,596,KuP_w1C40P4-e5aa132e868a42961112929233acef91,LDANhKGYz4Y-ec3c215c52feb38de267db6802cd35e0,True
1904,92929a5cd0bb4f3d8a54fa2ba7b07265,1539,SLAPFQbOfn8-a9e5f71712f840303b604cbd919bc771,SLAPFQbOfn8-a9e5f71712f840303b604cbd919bc771,False
1907,7653900e19144a4fb5be16a13cd57fa9,1542,lbuGNC636tM-be97bb67b748580d77cb28588fbd8eff,lbuGNC636tM-be97bb67b748580d77cb28588fbd8eff,False
1908,ba7666dff5ed4310b4957b1e185e7104,1543,Qcz5XKXMveg-a3e01669bddb0c972d0c5022f6330166,Qcz5XKXMveg-a3e01669bddb0c972d0c5022f6330166,False
1912,Ku3arTrM0jg-8dc21d6fbeaddaa7a6cd6e5a86c90b4e,915,Ku3arTrM0jg-8dc21d6fbeaddaa7a6cd6e5a86c90b4e,Ku3arTrM0jg-8dc21d6fbeaddaa7a6cd6e5a86c90b4e,True
1913,9ef840cf39194279be6a8501ee3de452,644,qKc5JQCAZcU-74a5cfcda8884d787fb6553bd205baf4,qKc5JQCAZcU-74a5cfcda8884d787fb6553bd205baf4,False
1916,9b6d3fc77e08480794ef9732e73afb9d,1547,kknllh-5nTo-cb32934e389ee68195140f074305f177,kknllh-5nTo-cb32934e389ee68195140f074305f177,False
1919,4aa7c6314f1446d5b75e6964cf4929bf,531,u-gBMRHIErM-9f0bb3a2dcedf4d182afa39e8de83512,wTFMF4CeMDA-74a2f0094e4ea9ccded15ccbe0dba9ce,False
1922,58fac9d4e43e4437939845daa1032da7,437,dcyTOe3zVuk-63e68d9901f7b1192364f1842555d85e,a4cyiTNvuM0-69be08068c25a8c756dee1f1052c9890,False
1925,si3SfdZ_lHc-71ca46d86ec3c3fd11154adbc5aa442b,1552,si3SfdZ_lHc-71ca46d86ec3c3fd11154adbc5aa442b,si3SfdZ_lHc-71ca46d86ec3c3fd11154adbc5aa442b,True
1926,eT2W3VRsF-I-83887937a52a18fcc60be45bf7096747,352,eT2W3VRsF-I-83887937a52a18fcc60be45bf7096747,eT2W3VRsF-I-83887937a52a18fcc60be45bf7096747,True
1928,c631b12fdd134ac4b1c3e5559d7b0ff4,1000,nlYDp0XIFyk-bdc9a88f2f450aa4c792ea7ec0629233,nlYDp0XIFyk-bdc9a88f2f450aa4c792ea7ec0629233,False
1929,wxXlM7Ap1zw-c1698039aaa0055c27f0d4798bee9683,1163,wxXlM7Ap1zw-c1698039aaa0055c27f0d4798bee9683,wxXlM7Ap1zw-c1698039aaa0055c27f0d4798bee9683,True
1930,G_Q9IKbtYOk-7bc3b115458d1ba1798cd7e512a8d6aa,1554,G_Q9IKbtYOk-7bc3b115458d1ba1798cd7e512a8d6aa,G_Q9IKbtYOk-7bc3b115458d1ba1798cd7e512a8d6aa,True
1934,b674513f16d14b8e95e50700f5aa3dea,345,0OC9onEjW8E-01d2801908a2730899dc91ae4f84dbe4,0OC9onEjW8E-01d2801908a2730899dc91ae4f84dbe4,False
1935,Bhkko7DCpHY-61f1fb00c42d363ff2e677b4c606de0c,801,Bhkko7DCpHY-61f1fb00c42d363ff2e677b4c606de0c,Bhkko7DCpHY-61f1fb00c42d363ff2e677b4c606de0c,True
1940,655a34e5b0654736a205318e608cbce0,1562,AEftpDFjL1I-b552aebd133f196e487472ccc3c33241,AEftpDFjL1I-b552aebd133f196e487472ccc3c33241,False
1942,JdUkla49suI-8b23dd7d932fd18badd0964bcf39c99d,1564,JdUkla49suI-8b23dd7d932fd18badd0964bcf39c99d,JdUkla49suI-8b23dd7d932fd18badd0964bcf39c99d,True
1943,49ef628bd678461ab3fedcf86985d980,1565,MnEPQrGkNEg-644029fe2dfc3c342ea363d633a90fb5,MnEPQrGkNEg-644029fe2dfc3c342ea363d633a90fb5,False
1946,c26afc319a194ed2b14ecfc7772ec3be,1568,g5Dso77LuKc-5dcd6a3f2067264d032ec4a9de34d4e4,g5Dso77LuKc-5dcd6a3f2067264d032ec4a9de34d4e4,False
1947,4fbf84566d434628bc6954a36e7722d5,1569,ekI-_gNJEHc-163e6ba7751b607ba2a6b407cec36552,ekI-_gNJEHc-163e6ba7751b607ba2a6b407cec36552,False
1949,a1b48aa5907e40729f8a5b36d3d66e34,1571,4Qpcf3Kx6xI-ac5647fba065f6679c92ee15cc428a8b,4Qpcf3Kx6xI-ac5647fba065f6679c92ee15cc428a8b,False
1950,yb2phL2R8JE-e53a93f436a8f51dfed029d10d48fba5,1572,yb2phL2R8JE-e53a93f436a8f51dfed029d10d48fba5,yb2phL2R8JE-e53a93f436a8f51dfed029d10d48fba5,True
1956,332f433664174b368452d81d5581e937,287,Au6wyThNMGk-e4e7961b8eb424ab6cb4bedb7914abc9,Au6wyThNMGk-e4e7961b8eb424ab6cb4bedb7914abc9,False
1958,4a31aedb443342a695b4ea9a824955b6,881,W6ISoyzUCQY-bfec3862c96783e89b43c5b2fb8ddb96,W6ISoyzUCQY-bfec3862c96783e89b43c5b2fb8ddb96,False
1960,8efa9627890c4f87bd6cf10b8226cbf3,1580,r5c4tCuZjTA-b908c2c90bc8cbd55f2ffe90220286c2,r5c4tCuZjTA-b908c2c90bc8cbd55f2ffe90220286c2,False
1961,71440d78a64a4cd48500b650bdbfe90e,928,0skcZddaa3Q-389610305899163cf6ddad122a54954e,0skcZddaa3Q-389610305899163cf6ddad122a54954e,False
1962,58e782e984614034af29b2dfd5d2e6a2,1474,VL5hWpEa-ZM-79d9c9eafac6fa5a98ede1fe65aac8af,VL5hWpEa-ZM-79d9c9eafac6fa5a98ede1fe65aac8af,False
1964,3a58fd191d7d458a9b5c5b2a9e55af32,1582,Hl5wDRKnNL0-84367196aeb52385a9283110755e65f4,Hl5wDRKnNL0-84367196aeb52385a9283110755e65f4,False
1965,84e9dedb47794d08b5fa8b118156fdc9,72,LLdyu3Nso9A-4001e4e3d9984bc80d5cf33b68a56a20,LLdyu3Nso9A-4001e4e3d9984bc80d5cf33b68a56a20,False
1969,54a6131f26e04352874ccc3cfc782bf3,1585,H67d9dw0n-w-c52b43a554c7177c036309f9fa023f75,H67d9dw0n-w-c52b43a554c7177c036309f9fa023f75,False
1970,8451819689a84b06adf0fa4c81ac7797,760,3s1nORCGckM-829c8c45024b8047922603c7d26b5de3,3s1nORCGckM-829c8c45024b8047922603c7d26b5de3,False
1973,ZLutpyfWGhw-4faadac07395340244cde777b71345b4,1588,ZLutpyfWGhw-4faadac07395340244cde777b71345b4,ZLutpyfWGhw-4faadac07395340244cde777b71345b4,True
1974,be72ced1439a4187b8ebebf7fc6b9989,1589,1qEIxFP48Xc-6cca9581fbff6cf6b525d43a5969f84f,1qEIxFP48Xc-6cca9581fbff6cf6b525d43a5969f84f,False
1978,3ccc3e7c922a4da4b49e46825b8110d8,1592,cVrs5Qsnv1U-764e066c86851edb8bc63660ab1b5647,cVrs5Qsnv1U-764e066c86851edb8bc63660ab1b5647,False
1979,bdb9bc3972154090891b57edbbf77015,1593,BOWm361Gkt0-9058b9b40b8beae02920da7f1e8431ec,BOWm361Gkt0-9058b9b40b8beae02920da7f1e8431ec,False
1981,qFXYnob7oIs-8dac5e7a626c06effd800e6917b3f95c,441,qFXYnob7oIs-8dac5e7a626c06effd800e6917b3f95c,qFXYnob7oIs-8dac5e7a626c06effd800e6917b3f95c,True
1982,82579644986840efbb6ffcbc42185a5e,1525,oMIk_AXdMV4-28480ad690e153d077d05740f1d2a8c6,oMIk_AXdMV4-28480ad690e153d077d05740f1d2a8c6,False
1983,4n3IQZ_v6Q0-08342b20e54cdb8c1f59c9f5e1b3e45b,332,4n3IQZ_v6Q0-08342b20e54cdb8c1f59c9f5e1b3e45b,4n3IQZ_v6Q0-08342b20e54cdb8c1f59c9f5e1b3e45b,True
1985,41aa32d8e1c64ea0ac73b893d27371e6,1596,dx38o206XbE-7a529d316e754ce9b9f52271e84d26de,dx38o206XbE-7a529d316e754ce9b9f52271e84d26de,False
1986,Tx8x4uNW4_U-751029baa910c3a5ccdf40da8c057166,105,Tx8x4uNW4_U-751029baa910c3a5ccdf40da8c057166,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,True
1988,TfdDQAB44vE-25343cbd9ba1fe7ddfee84beb84fa8f7,415,TfdDQAB44vE-25343cbd9ba1fe7ddfee84beb84fa8f7,TfdDQAB44vE-25343cbd9ba1fe7ddfee84beb84fa8f7,True
1989,a6394bf9b89b45608d8fbdb29e11a055,1598,qxms8o7vinY-86966dd7dcc8aea4203d1ef541618797,qxms8o7vinY-86966dd7dcc8aea4203d1ef541618797,False
1992,wfublzggEpU-e4889b75a8aa6dc6af0f60b352fdcd04,1202,wfublzggEpU-e4889b75a8aa6dc6af0f60b352fdcd04,wfublzggEpU-e4889b75a8aa6dc6af0f60b352fdcd04,True
1993,29882b3d817c418ca92182410e26a802,414,8RSmLgd4Kx0-5f5665c5926f894124c96c1b7098f14b,8RSmLgd4Kx0-5f5665c5926f894124c96c1b7098f14b,False
1994,5a52bced4cd54b0cbf5762e46e0b0ac3,1601,h6UramvA7RA-4b3f028c49ddcc98c1b2a7fda460cdfc,h6UramvA7RA-4b3f028c49ddcc98c1b2a7fda460cdfc,False
1995,61eb14fbb06346378ed98e4684e5a9ba,1602,HLtHkOniXZ4-307861b56af628efb75463cea9f24397,HLtHkOniXZ4-307861b56af628efb75463cea9f24397,False
2002,29efe6e7298946eca3dfe223f7c2310d,105,sIoPX779ETw-9d4897cee4ab2fa9f15bf4ef5fe30138,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,False
2008,4023e6d515bd47acb20d35cfaded4744,1613,QJ_kpQvdMGo-e431fdf359e9fea43b2b8bc94d5abb0e,QJ_kpQvdMGo-e431fdf359e9fea43b2b8bc94d5abb0e,False
2011,6b39b5afbf344317a74cd0813e417e0a,70,RU7-9l71zWs-e2a2099fd673e8874930816fb8fe387f,RU7-9l71zWs-e2a2099fd673e8874930816fb8fe387f,False
2012,992e89d98b604616add7d7c315cbc4b1,1615,gN472k0oHFg-5cf5e169175d1bb4947ff0fd60d6f370,gN472k0oHFg-5cf5e169175d1bb4947ff0fd60d6f370,False
2014,7c46f901e5eb4509b1046e47e4b21741,1617,79-586Bv_Gs-0f14963b8bb5999312c0e19435956c06,79-586Bv_Gs-0f14963b8bb5999312c0e19435956c06,False
2017,7dbef4ce01d3403eb18c51208442370a,105,V-E0CJbpOJ4-3d3696ec7115c2ff2ba3ada2b6affca9,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,False
2018,b55219c130a64df49a05c61b825efdc7,98,cW51HiyRXTk-102421b7f08102d49fa0d2ba8e792151,cW51HiyRXTk-102421b7f08102d49fa0d2ba8e792151,False
2025,9ed020f817b84b8f87aba8d5444cceae,443,Gxb97nMrLHM-562225efb0537cfe01b73c9737116784,Gxb97nMrLHM-562225efb0537cfe01b73c9737116784,False
2027,b456e8c43b204cb5ac85d62f02cfc922,369,3rb37ogopQg-1529fe303c2023ffbe4704741f9c8d0c,3rb37ogopQg-1529fe303c2023ffbe4704741f9c8d0c,False
